age,location,policy_type,gender,income_bracket,policy_duration_months,coverage_amount,premium_paid,vehicle_age,late_payments,previous_claims,claim_frequency,premium_to_coverage,has_late_payments,high_risk_location,young_and_risky,high_claim_risk,underinsured,age_risk,claim_severity,claims_and_location
18,0,1,0,1,78,1142666.731055749,40221.205067903335,6.870973617340319,2,1,0.15360983102918588,0.03519941871305502,1,0,0,0,0,1,1281.886937572106,0
22,2,2,0,0,68,538689.5447197397,18485.440052458554,5.509576180083631,0,2,0.35231943628890194,0.03431557172493505,0,1,1,0,0,1,2940.744008234083,2
43,3,1,0,0,28,2159059.8479447425,21105.02736354716,10.918303698881966,1,1,0.4267425320056899,0.009775100623489666,1,0,0,0,1,0,3570.1535166012136,0
72,0,1,1,1,35,3828609.4972456815,21492.00176196072,13.423485370066588,1,0,0.0,0.005613526718064847,1,0,0,0,1,0,0.0,0
80,0,2,0,1,113,3959066.45086949,3876.624974145212,8.307641604255704,0,0,0.0,0.0009791765337765581,0,0,0,0,1,0,0.0,0
31,0,1,1,2,79,3056768.3933242443,36899.70908382405,6.154849216455531,3,0,0.0,0.012071476872011471,1,0,0,0,0,0,0.0,0
56,3,2,0,1,84,3093695.3950945395,38663.67076478321,12.63859290369984,1,3,0.42796005706134094,0.012497568668561828,1,0,0,0,0,0,3571.0034519700034,0
44,0,0,0,0,44,647263.2565079442,41210.48383097686,9.966825526444808,2,2,0.543970988213962,0.06366881292879775,1,0,0,0,0,0,4544.421722335833,0
26,1,2,0,1,68,2233984.597795781,36004.58368686058,16.57440643080377,0,1,0.17615971814445097,0.016116755487579404,0,1,1,0,0,1,1470.3720041170416,1
32,1,0,1,0,109,2902033.419339493,30034.10036508718,1.0788702949777829,4,2,0.21994134897360704,0.010349329563692514,1,1,0,0,0,0,1834.6940647647004,2
32,3,1,1,2,56,3433814.2157778507,28648.163378090205,14.721443087981283,4,1,0.21382751247327156,0.008342956693180055,1,0,0,0,1,0,1785.3954650955188,0
43,2,1,0,0,65,504283.1034781099,32541.37890581457,13.855258716507551,3,2,0.36855036855036855,0.06452997936292613,1,1,0,0,0,0,3076.449776957391,2
59,2,2,1,1,43,3468722.51329281,1395.0880899095207,17.333999140937678,2,0,0.0,0.0004021907432898908,1,1,0,0,1,0,0.0,0
77,0,0,0,0,70,4709280.571257749,22946.890277877035,16.89895763830338,0,0,0.0,0.004872695496038677,0,0,0,0,1,0,0.0,0
30,1,0,0,1,19,3941865.215154892,2945.9347546706304,3.006106707395344,3,0,0.0,0.0007473453774804979,1,1,0,0,1,0,0.0,0
68,2,1,1,1,71,3138187.931041918,24930.34048201122,12.826569865487542,3,1,0.1687289088863892,0.007944183379193673,1,1,0,0,1,0,1408.252358822701,1
80,4,1,0,2,26,530821.7160367679,8287.975798659845,12.082805258603242,0,1,0.4594180704441042,0.015613482629167612,0,0,0,0,0,0,3844.675124951941,0
49,0,2,1,0,42,3982064.53230303,1457.2588314311167,13.888143594735888,5,0,0.0,0.00036595560316767493,1,0,0,0,1,0,0.0,0
56,0,1,0,0,75,3331629.768500468,36792.81772761724,19.625534318004195,3,0,0.0,0.011043489275143082,1,0,0,0,0,0,0.0,0
66,0,2,1,2,16,2766035.684580681,35522.501091435806,2.188557357839873,5,0,0.0,0.01284238708886975,1,0,0,0,0,0,0.0,0
69,0,2,1,2,53,4020609.6865155175,19948.05794137424,12.584625352988102,3,0,0.0,0.004961450985571251,1,0,0,0,1,0,0.0,0
78,3,1,1,0,117,3388785.6947832284,4208.118686161809,11.93797256456102,1,0,0.0,0.0012417777495408171,1,0,0,0,1,0,0.0,0
49,0,0,0,2,40,2375011.317018497,48771.339880330095,0.1493497761947737,4,0,0.0,0.020535203064296906,1,0,0,0,0,0,0.0,0
21,1,0,0,0,25,1211139.238562334,8390.464199630369,13.173014997522174,5,2,0.9554140127388535,0.006927745269249719,1,1,1,0,1,1,7996.801279488204,2
47,0,0,0,1,63,2546483.846307324,24927.692267889022,9.943170529711878,2,0,0.0,0.009789063538002109,1,0,0,0,1,0,0.0,0
54,0,1,1,1,64,812650.0309045886,14331.701257376502,15.459822796269014,5,1,0.1871490954460387,0.0176357602116446,1,0,0,0,0,0,1562.255897516013,0
40,1,0,0,2,24,347968.5475501041,7485.417163432074,15.104748364600614,4,0,0.0,0.02151176306311597,1,1,0,0,0,0,0.0,0
56,0,1,1,0,71,1208099.6526525912,26126.463032804597,0.8731224245181313,0,1,0.1687289088863892,0.021626082549712364,0,0,0,0,0,0,1408.252358822701,0
62,0,1,0,0,59,1867150.3745690545,10599.1385084238,15.60823545946814,5,2,0.40595399188092013,0.005676638901729452,1,0,0,0,1,0,3389.256058295204,0
32,2,2,0,1,37,3251686.357791976,18678.443212964605,17.944099976540258,4,0,0.0,0.005744232715053638,1,1,0,0,1,0,0.0,0
60,1,1,0,0,95,2521901.925430164,30718.589289412903,12.640116620866596,5,1,0.1261564339781329,0.012180723150986913,1,1,0,0,0,0,1052.5207872855487,1
46,0,1,0,1,42,3688968.7743448378,19955.006834269883,17.384190980058246,5,0,0.0,0.005409372646077812,1,0,0,0,1,0,0.0,0
53,4,0,1,1,47,3700507.325944464,26453.025679227263,4.162790005141206,4,0,0.0,0.007148486214924845,1,0,0,0,1,0,0.0,0
30,2,0,1,2,38,3545071.878951676,12368.436639040958,18.02054402884121,4,2,0.6295907660020987,0.0034889099647280966,1,1,0,0,1,0,5261.773217574323,2
49,2,0,1,0,112,2760006.260478642,35104.19892773699,18.71772376419287,1,0,0.0,0.012718883758785519,1,1,0,0,0,0,0.0,0
24,0,0,1,0,108,3332014.506868703,32092.81890978067,5.696189622419176,4,2,0.22197558268590456,0.009631656389042462,1,0,0,0,1,1,1851.6803999629662,0
76,0,2,1,1,104,4888260.844698799,34955.2183542043,6.907333647173739,4,1,0.1152516327314637,0.0071508496361449075,1,0,0,0,1,0,961.4460148062686,0
68,0,1,0,1,102,3543618.015780029,17648.14446060334,14.218177215900813,4,2,0.23501762632197415,0.004980261510188755,1,0,0,0,1,0,1960.5920988138416,0
39,0,0,1,1,15,3725276.224615469,47083.517553842095,6.721373392870804,0,0,0.0,0.012638933219593087,0,0,0,0,0,0,0.0,0
45,1,2,1,1,86,1491404.5358244868,31577.735988992798,19.790026877148563,2,0,0.0,0.021173152567760086,1,1,0,0,0,0,0.0,0
19,4,1,1,1,100,2416030.0954468865,7233.952620109728,5.7639224246796665,5,0,0.0,0.0029941483774564488,1,0,0,0,1,1,0.0,0
59,1,1,0,1,16,2204271.64192912,48778.422086401726,0.5774532740999927,5,2,1.488833746898263,0.022129042962428045,1,1,0,0,0,0,12492.192379762648,2
62,0,0,0,1,62,1799677.6614723362,28876.082467666314,16.352581461205688,4,0,0.0,0.016045141263569977,1,0,0,0,0,0,0.0,0
79,1,1,1,1,77,2324828.8150233324,35222.30435122254,0.8659415509993362,1,0,0.0,0.015150493650158975,1,1,0,0,0,0,0.0,0
74,0,1,0,1,51,3010206.1328038634,19239.36971360732,19.485195709786183,0,0,0.0,0.006391379460705893,0,0,0,0,1,0,0.0,0
70,2,1,1,1,88,3139787.034694545,22671.658284613342,11.999119285461122,3,1,0.13617793917385385,0.007220763052361395,1,1,0,0,1,0,1136.2345188046813,1
23,1,0,0,0,38,4205893.947387267,36891.443518404485,8.786056911659482,3,0,0.0,0.008771367964141857,1,1,1,0,1,1,0.0,0
45,2,2,1,1,114,3298796.043837634,43401.81134491053,14.651562577664334,1,1,0.10515247108307045,0.013156864091194514,1,1,0,0,0,0,877.1160424524164,1
45,4,1,1,2,92,4353403.939523369,48063.04529374648,14.316740189909565,0,3,0.3907946157186279,0.011040336677006195,0,0,0,0,0,0,3260.5151613955004,0
61,0,2,0,0,106,3300234.548297937,49509.36227440908,7.7704828576037155,3,0,0.0,0.015001770752907649,1,0,0,0,0,0,0.0,0
61,1,0,0,0,65,1782889.6287445496,30167.188971527503,4.2788160904740735,2,3,0.5528255528255528,0.016920390536775014,1,1,0,0,0,0,4614.674665436087,3
37,4,0,1,0,86,3172811.4923361926,5285.062549313105,16.898276958376385,0,0,0.0,0.0016657348050527513,0,0,0,0,1,0,0.0,0
47,2,2,0,0,20,3658647.0475644334,29343.254075032903,18.439508600194493,5,0,0.0,0.00802024726992025,1,1,0,0,1,0,0.0,0
79,1,1,0,1,22,3443989.207155928,11016.59748631891,19.89721760891341,4,1,0.5424954792043399,0.0031987897730459502,1,1,0,0,1,0,4543.389368468877,1
28,4,0,1,0,18,4257066.112141943,32768.59710278861,7.2648822019491455,2,0,0.0,0.007697460213820004,1,0,0,0,1,1,0.0,0
75,0,0,0,2,112,4532611.210614234,17447.914677867248,11.5385162774919,5,0,0.0,0.0038494178804735,1,0,0,0,1,0,0.0,0
72,4,0,1,0,81,1709298.5928638116,26584.84851791229,19.621058604145023,2,3,0.4437869822485207,0.015553074502823096,1,0,0,0,0,0,3703.2465127762002,0
45,0,2,1,2,41,440653.3481565911,33385.91026875883,8.249393175444652,2,1,0.2918287937743191,0.07576456561779968,1,0,0,0,0,0,2438.42965130456,0
42,1,0,0,0,104,3299232.9772530985,45507.41571273746,15.809737843667763,1,0,0.0,0.013793331931560973,1,1,0,0,0,0,0.0,0
56,3,2,1,1,106,595800.1257992254,39843.79199677729,18.79512532358432,1,2,0.22615906520919712,0.0668744258396812,1,0,0,0,0,0,1886.6144703329874,0
79,0,0,0,0,98,4425712.864558942,2035.628314888837,3.7092106266060982,3,0,0.0,0.00045995489824714484,1,0,0,0,1,0,0.0,0
50,1,0,0,2,88,4119714.657690864,8497.211100517172,14.491270367332948,5,3,0.40853381752156154,0.0020625727230958774,1,1,0,0,1,0,3408.7035564140438,3
18,0,1,1,1,48,3581962.728468336,43568.60547804956,14.05839511150484,3,2,0.49875311720698257,0.012163332971096093,1,0,0,0,0,1,4165.798791918351,0
74,4,2,0,0,87,4634571.254944362,37417.96085699192,7.779148915547993,3,0,0.0,0.008073661773208514,1,0,0,0,1,0,0.0,0
44,3,1,1,0,56,4441556.245220262,8246.425322969635,19.619971578584227,1,1,0.21382751247327156,0.0018566522293345772,1,0,0,0,1,0,1785.3954650955188,0
79,2,1,0,0,93,4618520.448484369,29857.03164908569,17.33670914966734,0,0,0.0,0.006464631242292621,0,1,0,0,1,0,0.0,0
74,1,1,0,0,87,3690452.224319453,29791.953035312923,19.88545641473271,4,0,0.0,0.008072710644582232,1,1,0,0,1,0,0.0,0
69,3,0,0,0,78,1873859.035495615,38971.17864882731,11.001490980031004,4,0,0.0,0.020797283948601298,1,0,0,0,0,0,0.0,0
30,0,1,1,0,59,286336.54604157584,40857.35396794922,4.44311750486786,0,2,0.40595399188092013,0.14268996782239973,0,0,0,0,0,0,3389.256058295204,0
58,1,0,0,2,111,354724.87852108566,34025.31042383288,5.586657785758485,1,1,0.1079913606911447,0.09592027941904713,1,1,0,0,0,0,900.8197459688316,1
20,2,2,0,2,92,3976070.715208069,35947.895947777404,15.83070600565003,4,0,0.0,0.009041060492176291,1,1,1,0,1,1,0.0,0
56,0,1,0,1,21,997331.615123235,33667.84508449843,7.232201926224397,2,1,0.5681818181818182,0.03375792388047283,1,0,0,0,0,0,4759.63826749167,0
23,0,1,1,2,24,1599814.8356876748,8398.442414421268,4.299218088414767,2,1,0.49751243781094534,0.005249634004247052,1,0,0,0,1,1,4164.931278633902,0
25,0,0,0,0,71,2951227.819832979,34543.64813575545,18.43772489901688,3,0,0.0,0.011704839520204176,1,0,0,0,0,1,0.0,0
44,0,0,1,0,34,698900.5480294585,24085.08999563808,6.819373214874869,3,2,0.7033997655334115,0.03446139757499364,1,0,0,0,0,0,5880.623346074684,0
26,3,1,0,0,41,4927374.96979712,48912.125534802886,1.6325320306196356,5,0,0.0,0.00992660914489946,1,0,0,0,1,1,0.0,0
79,1,0,1,0,72,4094658.385151792,35733.15188896548,11.33083141463689,2,0,0.0,0.008726772404573405,1,1,0,0,1,0,0.0,0
54,2,0,1,2,39,2944318.4960422837,19332.480504365794,11.004434229475708,0,0,0.0,0.006566028934944364,0,1,0,0,1,0,0.0,0
50,0,0,1,1,34,4546871.218691311,45592.536863025234,8.446383527273687,2,0,0.0,0.010027232919052288,1,0,0,0,0,0,0.0,0
68,0,1,0,0,80,2493175.270304161,12288.60116080654,8.928022135054658,5,1,0.14977533699450823,0.004928895797213007,1,0,0,0,1,0,1249.8437695288087,0
59,0,2,0,1,60,4489887.208640308,23903.811330122546,4.395229088640855,0,0,0.0,0.005323922443058924,0,0,0,0,1,0,0.0,0
61,2,0,1,0,41,4138601.947105468,4117.734136604264,5.916498313759206,2,0,0.0,0.0009949577609256728,1,1,0,0,1,0,0.0,0
41,2,1,0,0,84,119712.43787257576,31806.897767176524,9.731224008225585,0,0,0.0,0.26569415572415994,0,1,0,0,0,0,0.0,0
32,4,0,1,0,109,3993855.078323005,28368.715147153525,19.44253762426833,1,1,0.10997067448680352,0.007103090753116277,1,0,0,0,1,0,917.3470323823502,0
76,2,1,0,1,37,3930451.705999216,25718.69172777509,19.60251518483302,1,1,0.3232758620689655,0.006543444261911452,1,1,0,0,1,0,2701.972439881113,1
71,1,0,0,1,92,1621033.3132592118,11126.344611574716,1.743817144172406,1,1,0.13026487190620928,0.006863735897300585,1,1,0,0,1,0,1086.8383871318335,1
49,2,1,0,0,45,2490556.6084219213,25225.7227283089,18.127393504792387,1,0,0.0,0.01012854818947764,1,1,0,0,0,0,0.0,0
49,4,1,1,1,79,734064.8904357873,23499.5525718015,8.802439784613153,0,1,0.15166835187057634,0.032012908610465754,0,0,0,0,0,0,1265.6625743576762,0
41,2,0,0,1,89,3349579.5312912734,2070.310755055385,9.182618482282676,2,0,0.0,0.000618080785822233,1,1,0,0,1,0,0.0,0
58,0,0,1,1,13,3388246.0298341103,8956.381619795937,7.186026995694883,0,0,0.0,0.002643368136345389,0,0,0,0,1,0,0.0,0
69,1,0,1,1,59,4908221.219878022,45192.71602598833,17.587885488686005,1,0,0.0,0.009207554816576891,1,1,0,0,1,0,0.0,0
66,2,1,1,0,81,3627628.6045804126,39658.38707682908,9.143646088833563,4,4,0.591715976331361,0.010932317304321447,1,1,0,0,0,0,4937.662017034933,4
79,2,2,0,0,84,2264372.896734142,6874.815324081245,0.1135181167430365,3,1,0.14265335235378032,0.0030360791297386826,1,1,0,0,1,0,1190.3344839900012,1
66,0,1,0,2,35,942351.9283104576,48663.33990799206,18.707293346737348,0,0,0.0,0.05164030329819296,0,0,0,0,0,0,0.0,0
75,3,0,1,2,25,3949191.220301968,23800.14452500285,19.481955051682675,5,0,0.0,0.006026586998974727,1,0,0,0,1,0,0.0,0
69,4,0,1,1,88,1801288.3978565752,37750.34399659208,8.648153959382334,5,1,0.13617793917385385,0.02095741238989747,1,0,0,0,0,0,1136.2345188046813,0
29,0,0,0,1,86,4721437.125216511,27547.7285330987,8.722497653031368,1,2,0.2786809103576405,0.005834606655593106,1,0,0,0,1,1,2325.311010347634,0
79,3,1,0,1,115,1421587.5816646214,38451.84183064668,0.3502178432475333,4,0,0.0,0.027048521002931047,1,0,0,0,0,0,0.0,0
56,0,1,1,1,100,1023185.7212733382,33459.281832421184,4.035723572814862,3,1,0.11985617259288853,0.0327010833026196,1,0,0,0,0,0,999.9000099990001,0
19,0,0,0,1,41,3121152.0409258087,4190.484651425119,2.4023878202058646,0,1,0.2918287937743191,0.0013426083007337375,0,0,0,0,1,1,2438.42965130456,0
20,0,1,1,0,99,4582374.521256797,45764.03083954491,15.911116910528062,5,1,0.12106537530266344,0.009986968661636944,1,0,0,0,1,1,1009.9989900010099,0
66,0,0,1,2,45,748283.7290517655,38653.28896213648,10.308711170297071,5,4,1.0638297872340425,0.051655925346070476,1,0,0,0,0,0,8886.914019106865,0
54,3,2,1,1,34,254648.52680255388,11858.411963090606,5.786912374218181,5,1,0.3516998827667058,0.0465677600664371,1,0,0,0,0,0,2940.311673037342,0
66,0,2,0,2,94,4838555.984010292,12091.71159257587,18.491751071382133,3,1,0.1274968125796855,0.002499033101517136,1,0,0,0,1,0,1063.7166258908626,0
73,0,1,0,2,76,726782.3889913034,34646.44671359202,12.922379963509114,2,0,0.0,0.047671004088263004,1,0,0,0,0,0,0.0,0
34,0,0,1,1,90,3057222.347879728,35345.618138941994,18.73302839499744,3,1,0.13315579227696406,0.011561350141196535,1,0,0,0,0,0,1110.9876680368848,0
76,0,0,0,1,116,1035534.1427878042,5266.185492102036,5.084808808847523,0,0,0.0,0.0050854773625039025,0,0,0,0,1,0,0.0,0
66,0,0,1,2,57,880025.1387476298,45346.77616450023,17.32943893188971,4,0,0.0,0.05152895485888506,1,0,0,0,0,0,0.0,0
19,2,1,1,1,73,822424.7996914922,37599.80459268859,17.0965087146924,3,1,0.1641137855579869,0.045718227550544124,1,1,1,0,0,1,1369.6753869332967,1
19,0,0,1,1,65,3564352.7353078187,49217.78971884624,17.94261964818553,3,5,0.9213759213759214,0.013808338634170669,1,0,0,0,0,1,7691.124442393478,0
45,3,2,1,1,27,3810128.6250035246,22203.497905649616,16.348717935929564,0,1,0.4424778761061947,0.0058274929884694245,0,0,0,0,1,0,3702.332469455757,0
71,3,1,1,2,71,643010.9435789856,5224.771383035484,16.123051884210152,2,3,0.5061867266591676,0.00812547804038876,1,0,0,0,1,0,4224.757076468103,0
40,0,0,0,1,109,726015.1314572023,45378.01970577554,16.980042482929377,3,2,0.21994134897360704,0.0625028558146821,1,0,0,0,0,0,1834.6940647647004,0
54,3,2,1,1,118,4674937.610331843,40830.60712207633,17.919103276574194,2,2,0.2031832035218422,0.00873393624430395,1,0,0,0,1,0,1694.7716295229218,0
49,0,0,1,0,76,2964856.3858543364,1010.9024118761438,8.475139086761194,4,1,0.1576458223857068,0.00034096167803933315,1,0,0,0,1,0,1315.6163662675963,0
50,0,2,1,1,69,3917412.184980679,26971.283732389616,4.380136520937892,4,0,0.0,0.006884974669489087,1,0,0,0,1,0,0.0,0
18,0,0,0,0,33,448754.2953397071,1366.289844861858,1.4424590795048875,1,0,0.0,0.0030446278255259886,1,0,0,0,1,1,0.0,0
36,0,0,1,0,64,309440.3869559823,18223.5936016592,5.502679435690805,2,2,0.3742981908920774,0.05889209612231557,1,0,0,0,0,0,3124.511795032026,0
79,1,1,1,1,13,2011178.886227965,43602.87375978949,17.258492247790663,2,0,0.0,0.021680256212696033,1,1,0,0,0,0,0.0,0
19,2,0,1,0,60,2798509.2319948506,34016.759633851965,19.941984956172767,3,0,0.0,0.012155314380739343,1,1,1,0,0,1,0.0,0
70,0,2,0,2,24,1893874.107764617,42680.226432382624,8.461382026737574,5,0,0.0,0.0225359362758276,1,0,0,0,0,0,0.0,0
61,2,0,1,1,46,3581490.867750152,28301.926718359136,9.359628968873055,5,0,0.0,0.007902275249166084,1,1,0,0,1,0,0.0,0
43,0,0,0,1,32,3363940.0574315684,38933.915845803385,7.854151356730547,5,0,0.0,0.011573902942786422,1,0,0,0,0,0,0.0,0
49,2,2,1,0,52,2261930.624631644,24823.09347691331,11.018457076334958,5,1,0.23023791250959327,0.010974294744876541,1,1,0,0,0,0,1922.7071716977505,1
23,0,2,1,1,83,443120.4122335189,25636.6201299428,9.560333963295951,0,0,0.0,0.057854747476370254,0,0,0,0,0,1,0.0,0
49,0,0,1,0,40,2997855.655997476,30301.55273105871,13.679702866104495,0,0,0.0,0.010107742368903034,0,0,0,0,0,0,0.0,0
72,0,0,1,1,84,1247299.900286577,7889.447133553924,5.493473028388156,4,1,0.14265335235378032,0.006325220637385648,1,0,0,0,1,0,1190.3344839900012,0
21,0,0,0,0,64,1959897.865963844,32528.64765285465,8.059859630852543,5,1,0.1871490954460387,0.016597113580143874,1,0,0,0,0,1,1562.255897516013,0
72,1,0,0,1,15,121269.32361669456,42928.70120245363,8.051882199187686,2,0,0.0,0.3539946985949616,1,1,0,0,0,0,0.0,0
28,3,2,0,2,78,2629485.4079731763,8816.392757217389,6.37362682622129,4,0,0.0,0.0033528966150392727,1,0,0,0,1,1,0.0,0
73,0,2,0,1,118,3510007.3182403743,19465.35513822916,15.964669472308874,2,1,0.1015916017609211,0.005545673646210725,1,0,0,0,1,0,847.3858147614609,0
76,2,1,0,0,15,2908610.242046657,46094.82413800392,10.805425535298763,2,2,1.5873015873015872,0.015847714249638323,1,1,0,0,0,0,13324.450366422385,2
34,2,2,0,0,102,3770303.128720272,16258.563462361744,11.199860220747746,4,0,0.0,0.004312269561401972,1,1,0,0,1,0,0.0,0
80,3,0,0,1,48,4997107.34720268,43884.81669596264,4.823085872932944,2,0,0.0,0.00878204400245842,1,0,0,0,1,0,0.0,0
55,0,0,0,0,105,3181210.6143851075,32419.725755151303,8.479312421638017,3,0,0.0,0.010191002603424813,1,0,0,0,0,0,0.0,0
41,1,0,0,0,90,1144341.8747426872,42328.43210029484,6.893026333306973,5,0,0.0,0.03698932343965778,1,1,0,0,0,0,0.0,0
22,4,1,1,0,27,2882841.8820731035,7994.478014278035,18.15463090209232,2,1,0.4424778761061947,0.0027731239913851334,1,0,0,0,1,1,3702.332469455757,0
69,2,2,1,0,103,1263118.8643664075,39564.06282632514,0.7564799738919414,1,1,0.11636927851047323,0.03132251732535535,1,1,0,0,0,0,970.7795359673818,1
51,0,0,0,1,66,1684499.3163999324,2455.085341461285,3.5006549777549045,2,1,0.18148820326678766,0.0014574570039800664,1,0,0,0,1,0,1514.9219815179517,0
23,0,2,1,0,87,1792617.6044656276,20334.166968018988,13.210816730307656,0,0,0.0,0.01134328191574784,0,0,0,0,0,1,0.0,0
39,0,2,1,1,100,2623928.518846248,14710.60952819094,12.099893043939453,1,2,0.23971234518577705,0.0056063301139758015,1,0,0,0,1,0,1999.8000199980002,0
28,1,0,0,1,39,2642473.0032214774,32416.5017720462,14.29430006793348,3,1,0.3067484662576687,0.01226748640756288,1,1,1,0,0,1,2563.445270443476,1
80,2,0,1,0,71,3353225.355589827,38467.78736752849,0.9084514438862868,2,0,0.0,0.011471876528872098,1,1,0,0,0,0,0.0,0
65,0,0,1,2,15,2216736.6469207774,17909.18958335995,17.65119932466281,4,0,0.0,0.008079078553352942,1,0,0,0,1,0,0.0,0
33,1,1,1,0,110,979091.3800008916,42017.51826796148,18.61939961836675,4,0,0.0,0.042914807235638355,1,1,0,0,0,0,0.0,0
50,1,0,1,0,50,2480386.3984198454,28033.809594845043,15.63678135405118,1,0,0.0,0.01130219448860158,1,1,0,0,0,0,0.0,0
26,1,1,1,1,80,3992518.628199768,37895.74591113583,3.495216422284635,3,4,0.5991013479780329,0.009491689167974198,1,1,1,0,1,1,4999.375078115235,4
77,2,2,1,1,40,3528984.803164849,36531.65511660273,15.777543871312227,2,0,0.0,0.010351887880140966,1,1,0,0,0,0,0.0,0
76,3,0,0,2,28,620620.4905418343,7782.106078823845,6.331203775718062,3,1,0.4267425320056899,0.01253923464021839,1,0,0,0,0,0,3570.1535166012136,0
23,0,2,1,0,42,4744259.233401745,36841.41466918893,3.0405368377419983,0,2,0.5698005698005698,0.007765472496138888,0,0,0,0,1,1,4760.77124494168,0
33,3,0,0,0,23,1563851.528476133,41488.86146457545,1.6212735774081088,1,2,1.0380622837370241,0.02652992336152543,1,0,0,0,0,0,8691.873098652759,0
46,0,0,1,2,111,2952968.7141541606,2716.0028306456697,0.943142925753926,0,1,0.1079913606911447,0.0009197533344765219,0,0,0,0,1,0,900.8197459688316,0
20,0,1,1,1,106,208736.66852301132,8956.883393520427,16.846622083447166,1,0,0.0,0.04290996415626596,1,0,0,0,0,1,0.0,0
37,0,0,1,0,22,4551909.655025821,26500.07577377044,16.861632361216135,4,1,0.5424954792043399,0.005821749051256736,1,0,0,0,1,0,4543.389368468877,0
77,0,0,0,1,57,3433679.472355658,3882.9822940212503,0.6628141835143997,5,0,0.0,0.0011308517041192646,1,0,0,0,1,0,0.0,0
76,0,0,0,0,50,1416472.8305809803,18938.619017469264,14.312576250083506,3,0,0.0,0.01337026625212341,1,0,0,0,0,0,0.0,0
53,0,1,1,2,41,3432495.958705615,42129.9576847107,5.082084630312553,3,0,0.0,0.012273854964088364,1,0,0,0,0,0,0.0,0
36,3,2,1,2,43,1498108.4096022,5951.060528299055,4.4547902474213785,3,0,0.0,0.003972383073502297,1,0,0,0,1,0,0.0,0
43,0,0,1,2,83,1335642.543616881,7857.126196904315,11.240129475393456,0,2,0.28873917228103946,0.005882656385593172,0,0,0,0,1,0,2409.348271292615,0
20,2,0,1,0,85,2262573.707977549,6842.775154185841,9.15803756227196,2,1,0.14097744360902256,0.0030243324669670456,1,1,1,0,1,1,1176.3321962122102,1
80,0,1,1,2,22,3020322.1357195545,27699.02678186819,3.7832946394830858,2,0,0.0,0.009170884907467126,1,0,0,0,1,0,0.0,0
36,4,2,1,0,38,1086264.570566108,15900.786713131296,0.1135090953463513,0,2,0.6295907660020987,0.01463804214701043,0,0,0,0,0,0,5261.773217574323,0
37,2,0,1,1,17,3727380.111482685,41000.484655566266,6.450491275978941,4,0,0.0,0.01099981309103967,1,1,0,0,0,0,0.0,0
